crs_id,project_title,short_description,long_description,purpose_name,Crisis finance determination,Crisis finance confidence ML
2019060770,P209 - Aide alimentaire programmée (AAP) - Bangladesh - CICR,P209 - AIDE ALIMENTAIRE PROGRAMMÉE (AAP) - BANGLADESH - CICR,P209 - Aide alimentaire programmée (AAP) - Bangladesh - CICR - Comité international de la Croix Rouge - Nombre de bénéficiaires : 33225 - Durée : 1 mois - Distribution de denrées alimentaires - Crise Rohingyas / Cok's Bazar,Emergency food assistance,Yes,0.97546511888504
2019020336,PIO Grant for pharmaceuticals procurement for health response in northeast Nigeria,PIO GRANT FOR PHARMACEUTICALS PROCUREMENT FOR HEALTH RESPONSE IN NORTHEAST NIGERIA,Pharmaceuticals procurement for health response in northeast Nigeria,Relief co-ordination and support services,Yes,0.975385844707489
2019018793,"Humanitarian support for Haiti Hurricane - Logistics, WASH, Shelter, Health, Humanitarian Coordination","HUMANITARIAN SUPPORT FOR HAITI HURRICANE - LOGISTICS, WASH, SHELTER, HEALTH, HUMANITARIAN COORDINATION","Humanitarian support for Haiti Hurricane - Logistics, WASH, Shelter, Health, Humanitarian Coordination",Relief co-ordination and support services,Yes,0.975309550762177
2019006861,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [American Refugee Committee International]",Material relief assistance and services,Yes,0.975292086601257
2019006860,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [American Refugee Committee International]",Material relief assistance and services,Yes,0.975292086601257
2019006864,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [American Refugee Committee International]",Material relief assistance and services,Yes,0.975292086601257
2019006862,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [American Refugee Committee International]",Material relief assistance and services,Yes,0.975292086601257
2019006863,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [American Refugee Committee International]",Material relief assistance and services,Yes,0.975292086601257
2018004398-1,Vulnerability reduction through risk management to face natural disasters in the Peasant Community of Palccoyo district of,VULNERABILITY REDUCTION THROUGH RISK MANAGEMENT TO FACE NATURAL DISASTERS IN THE PEASANT COMMUNITY OF PALCCOYO DISTRICT OF,"Título completo del proyecto: Reducción de la vulnerabilidad mediante la gestión de riesgos para enfrentar los desastres naturales en la Comunidad Campesina de Palccoyo, distrito de Checacupe, Provincia de Canchis, región Cusco-Perú :: Mejorar las condiciones ambientales y la resiliencia de la población vulnerable frente a efectos climáticos en la Comunidad Campesina de Palccoyo, Distrito de Checacupe, provincia de Canchis, región Cusca -Perú. Para ello, el objetivo específico marcado, cuya consecución se logrará gracias al alcance de los resultados planteados, es: reducir la vulnerabilidad ante los fenómenos atmosféricos adversos mediante la gestión de riesgos en la Comunidad Campesina de Palccoyo Distrito de Checacupe, provincia de Canchis, región Cusca - Perú. Concretamente, el proyecto plantea mejorar las capacidades de la comunidad fortaleciendo la organización comunal, en torno al reconocimiento del problema y formulación del plan de Gestión de Riesgos, mejorando las capacidades de las familias para implementar prácticas para prevenir y disminuir los efectos adversos del clima.",Disaster Risk Reduction,Yes,0.9752556681633
2019001264,CDC Investigations and Technical Assistance: Research Activities in Support of Malaria Prevention and Control in Uganda (President's Malaria Initiative),CDC INVESTIGATIONS AND TECHNICAL ASSISTANCE: RESEARCH ACTIVITIES IN SUPPORT OF MALARIA PREVENTION AND CONTROL IN UGANDA (PRESIDENT'S MALARIA INITIATIV,"U.S. Centers for Disease Control and Prevention (CDC) Investigations and Technical Assistance assists national and local health authorities and other health related organizations in controlling communicable diseases, chronic diseases and disorders, and other preventable health conditions. Investigations and evaluation of all methods of controlling or preventing disease and disability are carried out by providing epidemic aid, surveillance, technical assistance, consultation, and program support, and by providing leadership and coordination of joint national, state, and local efforts.",Malaria control,Yes,0.975161552429199
2019010009,the Programme for the Reconstruction of Palu 4 Bridges in Central Sulawesi Province,THE PROGRAMME FOR THE RECONSTRUCTION OF PALU 4 BRIDGES IN CENTRAL SULAWESI PROVINCE,Reconstruction Palu 4 bridges in Central Sulawesi province,Immediate post-emergency reconstruction and rehabilitation,Yes,0.975144326686859
2005006748,Natural Disaster Risk Management Project,NATURAL DISASTER RISK MANAGEMENT PROJECT,Natural Disaster Risk Management Project,Multi-hazard response preparedness,Yes,0.97511100769043
2005006747,Natural Disaster Risk Management Project,NATURAL DISASTER RISK MANAGEMENT PROJECT,Natural Disaster Risk Management Project,Immediate post-emergency reconstruction and rehabilitation,Yes,0.97511100769043
2019000751,Environmental Program for Disaster Risk and Climate Change Management,ENVIRONMENTAL PROGRAM FOR DISASTER RISK AND CLIMATE CHANGE MANAGEMENT,The objetive of the Program is to reduce the vulnerability of rural communities to to events associated to climate change through risk management activities based in natural resources management in prioritized basins chosen by its vulnerability.,Disaster Risk Reduction,Yes,0.974969565868378
2019018125,Syria Essential Services,SYRIA ESSENTIAL SERVICES,"This activity will support the restoration of essential services and provide relief in communities in opposition influenced areas in Syria.  This includes efforts to support the ability of communities to organize, administer, maintain and expand such services.","Civilian peace-building, conflict prevention and resolution",Yes,0.974919378757477
2019006868,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [Catholic Relief Services]",Material relief assistance and services,Yes,0.974906325340271
2007003077,Disaster Recovery and Management Sector Program Loan,DISASTER RECOVERY AND MANAGEMENT SECTOR PROGRAM LOAN,Support disaster management policy,General budget support-related aid,Yes,0.974864661693573
2019001255,CDC Investigations and Technical Assistance: Innovative Malaria M&E Research and Surveillance towards Elimination (IMMERSE) in the Greater Mekong Sub-Region,CDC INVESTIGATIONS AND TECHNICAL ASSISTANCE: INNOVATIVE MALARIA M&E RESEARCH AND SURVEILLANCE TOWARDS ELIMINATION (IMMERSE) IN THE GREATER MEKONG SUB-,"U.S. Centers for Disease Control and Prevention (CDC) Investigations and Technical Assistance assists national and local health authorities and other health related organizations in controlling communicable diseases, chronic diseases and disorders, and other preventable health conditions. Investigations and evaluation of all methods of controlling or preventing disease and disability are carried out by providing epidemic aid, surveillance, technical assistance, consultation, and program support, and by providing leadership and coordination of joint national, state, and local efforts.",Malaria control,Yes,0.97486138343811
2019027406,OUTPUT 8.3 CROSS-SECTORAL APPROACHES,OUTPUT 8.3 CROSS-SECTORAL APPROACHES,"",Material relief assistance and services,Yes,0.974848330020905
2017001518,Sustainable rehabilitation services in Lao PDR,SUSTAINABLE REHABILITATION SERVICES IN LAO PDR,"Improved access to rehabilitation services for victims of ERW and other physically disabled persons in Laos, through regional centres of Medical Rehabilitation (CMR) and mobile clinics.",Removal of land mines and explosive remnants of war,Yes,0.9748415350914
2019006913,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [Lutheran Immigration and Refugee Service]",Material relief assistance and services,Yes,0.974819481372833
2018010336,The Economic and Social Development Programme,THE ECONOMIC AND SOCIAL DEVELOPMENT PROGRAMME,Strengthening the capacities for disaster prevention in Ecuador,Multi-hazard response preparedness,Yes,0.974725663661957
2019020884,Title II -  to Tanzania,TITLE II -  TO TANZANIA,Title II -  to Tanzania,Emergency food assistance,Yes,0.974716246128082
2019009879,RESPOND,RESPOND,"RESPOND is one component of the U.S. Agency for International Development (USAID)s Emerging Pandemic Threats (EPT) program, and coordinates with three other projects: PREDICT, PREVENT, and IDENTIFY. RESPOND's purpose is to strengthen the human capacity of countries to identify and respond to outbreaks of newly emergent diseases in a timely and sustainable manner. RESPOND is a project that twins schools of public health and veterinary medicines in the hotspot regions with U.S. counterpart institutions to strengthen the capacities of countries to train cadres of professionals to identify and respond to outbreaks of newly emergent diseases in a timely and sustainable manner. This project develops outbreak investigation and response trainings that merge animal- and human-health approaches toward a comprehensive capacity for disease detection and control. RESPOND partners include DAI, the University of Minnesota, Tufts University, Training and Resources Group, and Ecology and Environment, Inc.",Infectious disease control,Yes,0.974715948104858
2019000169,Emergency food assistance to Albania after floods and earthquake,EMERGENCY FOOD ASSISTANCE TO ALBANIA AFTER FLOODS AND EARTHQUAKE,In kind humanitarian assistance - Emergency food assistance to Albania after floods and earthquake,Emergency food assistance,Yes,0.97466778755188
2019017086,Restoring VIbrant Villages and Environments (REVIVE),RESTORING VIBRANT VILLAGES AND ENVIRONMENTS (REVIVE),"REstoring VIbrant Villages and Environments (REVIVE) reduces long-term vulnerability to climate change and associated shocks. REVIVE activities are focused on improving access to science and analysis for decision-making for community-managed disaster risk reduction, improving adaptive measures to climate change, and integrating climate change adaptation into Government of Ethiopia initiatives.",Multi-hazard response preparedness,Yes,0.974638700485229
2019018279,USAID/OFDA GRANT for SUDAN DARFUR/CE,USAID/OFDA GRANT FOR SUDAN DARFUR/CE,USAID/OFDA GRANT for SUDAN DARFUR/CE,Material relief assistance and services,Yes,0.974629402160645
2017000561,Support to NORCAP activities in South Sudan,SUPPORT TO NORCAP ACTIVITIES IN SOUTH SUDAN,Support to NORCAP activities in South Sudan.,Relief co-ordination and support services,Yes,0.974539279937744
2019050177,"Enhancing integrated capacity and assistance to cricis affected populations on disease outbreaks, natural disasters and returns in Burundi","ENHANCING INTEGRATED CAPACITY AND ASSISTANCE TO CRICIS AFFECTED POPULATIONS ON DISEASE OUTBREAKS, NATURAL DISASTERS AND RETURNS IN BURUNDI","Enhancing integrated capacity and assistance to cricis affected populations on disease outbreaks, natural disasters and returns in Burundi",Material relief assistance and services,Yes,0.974468290805817
2015000871,Lebanon Component of the Syria Accountable Grant,LEBANON COMPONENT OF THE SYRIA ACCOUNTABLE GRANT,"The purpose of the project is to provide  a comprehensive package of support to displaced Syrians - both inside Syria and in neighbouring countries - as well as support to host communities in Lebanon and Jordan.  The activities will provide education, healthcare, including psychosocial support services, livelihoods (skills training,  apprenticeships, loans), protection services, especially responses to gender based violence, as well as cash grants for essential goods, and non-food items (NFIs).",Material relief assistance and services,Yes,0.974454700946808
2012006330,Rehabiltiation of public schools accomodating Syrian refugee children,REHABILTIATION OF PUBLIC SCHOOLS ACCOMODATING SYRIAN REFUGEE CHILDREN,"Education is one of the public sectors particularly under pressure due to the influx of refugees. There are currently 143,000 school-aged Syrian refugees enrolled in public schools in Jordan, another approx. 83,000 remain out of school. Overstretched infrastructure and lack of space are major challenges. SDC will continue to support the Ministry of Education (MoE) in non-structural rehabilitation of schools accommodating Syrian refugees, including water and sanitation facilities, contributing to increase the accommodating capacities. The project will also include an awareness component addressing maintenance issues.",Education facilities and training,Yes,0.974331676959991
2012006328,Rehabiltiation of public schools accomodating Syrian refugee children,REHABILTIATION OF PUBLIC SCHOOLS ACCOMODATING SYRIAN REFUGEE CHILDREN,"Education is one of the public sectors particularly under pressure due to the influx of refugees. There are currently 143,000 school-aged Syrian refugees enrolled in public schools in Jordan, another approx. 83,000 remain out of school. Overstretched infrastructure and lack of space are major challenges. SDC will continue to support the Ministry of Education (MoE) in non-structural rehabilitation of schools accommodating Syrian refugees, including water and sanitation facilities, contributing to increase the accommodating capacities. The project will also include an awareness component addressing maintenance issues.",Education facilities and training,Yes,0.974331676959991
2012006328,Rehabiltiation of public schools accomodating Syrian refugee children,REHABILTIATION OF PUBLIC SCHOOLS ACCOMODATING SYRIAN REFUGEE CHILDREN,"Education is one of the public sectors particularly under pressure due to the influx of refugees. There are currently 143,000 school-aged Syrian refugees enrolled in public schools in Jordan, another approx. 83,000 remain out of school. Overstretched infrastructure and lack of space are major challenges. SDC will continue to support the Ministry of Education (MoE) in non-structural rehabilitation of schools accommodating Syrian refugees, including water and sanitation facilities, contributing to increase the accommodating capacities. The project will also include an awareness component addressing maintenance issues.",Primary education,Yes,0.974331676959991
2012006329,Rehabiltiation of public schools accomodating Syrian refugee children,REHABILTIATION OF PUBLIC SCHOOLS ACCOMODATING SYRIAN REFUGEE CHILDREN,"Education is one of the public sectors particularly under pressure due to the influx of refugees. There are currently 143,000 school-aged Syrian refugees enrolled in public schools in Jordan, another approx. 83,000 remain out of school. Overstretched infrastructure and lack of space are major challenges. SDC will continue to support the Ministry of Education (MoE) in non-structural rehabilitation of schools accommodating Syrian refugees, including water and sanitation facilities, contributing to increase the accommodating capacities. The project will also include an awareness component addressing maintenance issues.",Education facilities and training,Yes,0.974331676959991
2012006329,Rehabiltiation of public schools accomodating Syrian refugee children,REHABILTIATION OF PUBLIC SCHOOLS ACCOMODATING SYRIAN REFUGEE CHILDREN,"Education is one of the public sectors particularly under pressure due to the influx of refugees. There are currently 143,000 school-aged Syrian refugees enrolled in public schools in Jordan, another approx. 83,000 remain out of school. Overstretched infrastructure and lack of space are major challenges. SDC will continue to support the Ministry of Education (MoE) in non-structural rehabilitation of schools accommodating Syrian refugees, including water and sanitation facilities, contributing to increase the accommodating capacities. The project will also include an awareness component addressing maintenance issues.",Primary education,Yes,0.974331676959991
2016000533,CAIPA Reverse Logistics Ebola Central Health Care Supply Chain,CAIPA REVERSE LOGISTICS EBOLA CENTRAL HEALTH CARE SUPPLY CHAIN,To sustain the UK Ebola response in Sierra Leone by providing a central Health Care Supply Chain Platform,Relief co-ordination and support services,Yes,0.974245667457581
2019017290,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,Material relief assistance and services,Yes,0.974240005016327
2019017292,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,Material relief assistance and services,Yes,0.974240005016327
2019017291,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,Material relief assistance and services,Yes,0.974240005016327
2019017293,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,Material relief assistance and services,Yes,0.974240005016327
2019019547A,USAID/OFDA Grant for West Africa Ebola,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA Grant for West Africa Ebola,Relief co-ordination and support services,Yes,0.974240005016327
2019019547B,USAID/OFDA Grant for West Africa Ebola,USAID/OFDA GRANT FOR WEST AFRICA EBOLA,USAID/OFDA Grant for West Africa Ebola,Material relief assistance and services,Yes,0.974240005016327
2019006891,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [HelpAge International]",Material relief assistance and services,Yes,0.974202573299408
2019006892,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [HelpAge International]",Material relief assistance and services,Yes,0.974202573299408
2019010059,The Project for Humanitarian and Development Assistance in Rakhine State of the Republic of the Union of Myanmar,THE PROJECT FOR HUMANITARIAN AND DEVELOPMENT ASSISTANCE IN RAKHINE STATE OF THE REPUBLIC OF THE UNION OF MYANMAR,Humanitarian and Development Assistance  in conflict-affected area Myanmar,Immediate post-emergency reconstruction and rehabilitation,Yes,0.974173247814178
2019019475,USAID/OFDA Grant for Lesotho/Drought-2016,USAID/OFDA GRANT FOR LESOTHO/DROUGHT-2016,Support access to water and hygiene information in Butha-Buthe and Mohale's Hoek,Material relief assistance and services,Yes,0.97409987449646
2019050247,"Explosive hazard management: Enabling humanitarian and stabilization efforts in liberated areas, Iraq","EXPLOSIVE HAZARD MANAGEMENT: ENABLING HUMANITARIAN AND STABILIZATION EFFORTS IN LIBERATED AREAS, IRAQ","Explosive hazard management: Enabling humanitarian and stabilization efforts in liberated areas, Iraq",Material relief assistance and services,Yes,0.973859429359436
2019018076,Sierra Leone Ebola Response Award,SIERRA LEONE EBOLA RESPONSE AWARD,Sierra Leone Ebola Response Award,Emergency food assistance,Yes,0.973810911178589
2019018077,Sierra Leone Ebola Response Award,SIERRA LEONE EBOLA RESPONSE AWARD,Sierra Leone Ebola Response Award,Emergency food assistance,Yes,0.973810911178589
2015001283,"DRC for ICRC - Appel for Nigeria, 2015-2017","DRC FOR ICRC - APPEL FOR NIGERIA, 2015-2017","DRC for ICRC - Appel for Nigeria, 2015-2016",Material relief assistance and services,Yes,0.97379058599472
2019006899,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [International Organisation for Migration]",Material relief assistance and services,Yes,0.973720371723175
2018000405,MFF - Assam Integrated Flood and Riverbank Erosion Risk Management Investment Program - Tranche 1,MFF - ASSAM INTEGRATED FLOOD AND RIVERBANK EROSION RISK MANAGEMENT INVESTMENT PROGRAM - TRANCHE 1,"The components for financing under the Project are (i) development of flood and riverbank erosion risk management (FRERM) planning, institutional and knowledge bases, (ii)establishment of comprehensive FRERM systems (in particular, the Project will support the priority interventions to strengthen the FRERM systems of the 3 subproject area, viz., Dibrugarh in Dibrugarh district, Kaziranga in Golaghat district, and Palasbari-Gumi in Kamrup district), and (iii) provision of multidisciplinary project management systems.",Urban development and management,Yes,0.973686277866364
2018000405,MFF - Assam Integrated Flood and Riverbank Erosion Risk Management Investment Program - Tranche 1,MFF - ASSAM INTEGRATED FLOOD AND RIVERBANK EROSION RISK MANAGEMENT INVESTMENT PROGRAM - TRANCHE 1,"The components for financing under the Project are (i) development of flood and riverbank erosion risk management (FRERM) planning, institutional and knowledge bases, (ii)establishment of comprehensive FRERM systems (in particular, the Project will support the priority interventions to strengthen the FRERM systems of the 3 subproject area, viz., Dibrugarh in Dibrugarh district, Kaziranga in Golaghat district, and Palasbari-Gumi in Kamrup district), and (iii) provision of multidisciplinary project management systems.",Disaster Risk Reduction,Yes,0.973686277866364
2018000405,MFF - Assam Integrated Flood and Riverbank Erosion Risk Management Investment Program - Tranche 1,MFF - ASSAM INTEGRATED FLOOD AND RIVERBANK EROSION RISK MANAGEMENT INVESTMENT PROGRAM - TRANCHE 1,"The components for financing under the Project are (i) development of flood and riverbank erosion risk management (FRERM) planning, institutional and knowledge bases, (ii)establishment of comprehensive FRERM systems (in particular, the Project will support the priority interventions to strengthen the FRERM systems of the 3 subproject area, viz., Dibrugarh in Dibrugarh district, Kaziranga in Golaghat district, and Palasbari-Gumi in Kamrup district), and (iii) provision of multidisciplinary project management systems.",Water sector policy and administrative management,Yes,0.973686277866364
2018000321,Guangxi Wuzhou Urban Development Project,GUANGXI WUZHOU URBAN DEVELOPMENT PROJECT,"Wuzhou city is a medium-sized city in the Guangxi Zhuang Autonomous Region. Over centuries, Wuzhou has served as a gateway city and regional transportation center to connect Guangxi with national and international markets, particularly through river transportation. In line with the Government s development program, Wuzhou will be developed into a multimode regional transportation hub through domestically funded ongoing transportation projects. However, geological and geographic conditions constrain urban development in Wuzhou. The city is in a mountainous region divided into three parts by two big rivers. Because flat urban land is lacking, the residents tended to build their houses in the marginal lands, which were gradually expanding up the mountains along slopes of major valleys. The mountains in Wuzhou are mainly formed by loose earth, eroded granite, and clastic rocks. As such, they are vulnerable to rain-triggered geological disasters (known as geohazards) in the form of landslides, slope collapse, and mud and debris flows. Many of these valleys, though densely populated, have been classified as geohazard-prone zones. With support from the central Government, the Wuzhou municipal government (WMG) has made enormous investments to strengthen the control of geological disasters, mainly by building and rehabilitating of the slope protections and retaining walls. However, such traditional control measures have not always been economical and optimal solutions. Under severe weather conditions, these slope protections and retaining walls can be washed away together with houses and other buildings. The Guangxi Wuzhou Urban Development Project will adopt a new approach to address the geohazard concern of the city. The basic principle of this new approach to geohazard management is a shift from disaster rehabilitation to prevention. Under the Project, geological disasters are to be prevented through holistic urban planning and integrated public investment. The combination of these efforts will result in (i) carefully designed urban planning for long-term urban expansion, (ii) relocation of the people living in the geohazard-prone valley to the newly developed geohazard-free urban area, (iii) engineering measures for geohazard control to convert the evacuated geohazard-prone valley into geohazard-free land for urban redevelopment, and (iv) stronger geohazard forecasting and early warning capability to improve the effectiveness of the city s geohazard management system. The Project is aimed at promoting sustainable urban development and improving quality of life in Wuzhou. The outcomes of the Project include improved environmental management through the enhanced disaster management and infrastructure and improved municipal services, particularly in the areas of wastewater management and solid waste management.",Transport policy and administrative management,Yes,0.973655641078949
2018000321,Guangxi Wuzhou Urban Development Project,GUANGXI WUZHOU URBAN DEVELOPMENT PROJECT,"Wuzhou city is a medium-sized city in the Guangxi Zhuang Autonomous Region. Over centuries, Wuzhou has served as a gateway city and regional transportation center to connect Guangxi with national and international markets, particularly through river transportation. In line with the Government s development program, Wuzhou will be developed into a multimode regional transportation hub through domestically funded ongoing transportation projects. However, geological and geographic conditions constrain urban development in Wuzhou. The city is in a mountainous region divided into three parts by two big rivers. Because flat urban land is lacking, the residents tended to build their houses in the marginal lands, which were gradually expanding up the mountains along slopes of major valleys. The mountains in Wuzhou are mainly formed by loose earth, eroded granite, and clastic rocks. As such, they are vulnerable to rain-triggered geological disasters (known as geohazards) in the form of landslides, slope collapse, and mud and debris flows. Many of these valleys, though densely populated, have been classified as geohazard-prone zones. With support from the central Government, the Wuzhou municipal government (WMG) has made enormous investments to strengthen the control of geological disasters, mainly by building and rehabilitating of the slope protections and retaining walls. However, such traditional control measures have not always been economical and optimal solutions. Under severe weather conditions, these slope protections and retaining walls can be washed away together with houses and other buildings. The Guangxi Wuzhou Urban Development Project will adopt a new approach to address the geohazard concern of the city. The basic principle of this new approach to geohazard management is a shift from disaster rehabilitation to prevention. Under the Project, geological disasters are to be prevented through holistic urban planning and integrated public investment. The combination of these efforts will result in (i) carefully designed urban planning for long-term urban expansion, (ii) relocation of the people living in the geohazard-prone valley to the newly developed geohazard-free urban area, (iii) engineering measures for geohazard control to convert the evacuated geohazard-prone valley into geohazard-free land for urban redevelopment, and (iv) stronger geohazard forecasting and early warning capability to improve the effectiveness of the city s geohazard management system. The Project is aimed at promoting sustainable urban development and improving quality of life in Wuzhou. The outcomes of the Project include improved environmental management through the enhanced disaster management and infrastructure and improved municipal services, particularly in the areas of wastewater management and solid waste management.",Urban development and management,Yes,0.973655641078949
2019000613,Sponsorship of orphans for Syrian refugees in the Lebanese Republic,SPONSORSHIP OF ORPHANS FOR SYRIAN REFUGEES IN THE LEBANESE REPUBLIC,Sponsorship of orphans for Syrian refugees in the Lebanese Republic,Social Protection,Yes,0.973623752593994
2019000614,Sponsorship of orphans for Syrian refugees in the Lebanese Republic,SPONSORSHIP OF ORPHANS FOR SYRIAN REFUGEES IN THE LEBANESE REPUBLIC,Sponsorship of orphans for Syrian refugees in the Lebanese Republic,Social Protection,Yes,0.973623752593994
2019000615,Sponsorship of orphans for Syrian refugees in the Lebanese Republic,SPONSORSHIP OF ORPHANS FOR SYRIAN REFUGEES IN THE LEBANESE REPUBLIC,Sponsorship of orphans for Syrian refugees in the Lebanese Republic,Social Protection,Yes,0.973623752593994
2019000159,Nutrition Clinics for IDPs in Al Hudaydah (Phase III),NUTRITION CLINICS FOR IDPS IN AL HUDAYDAH (PHASE III),"Providing supplementary health care, therapeutic feeding, immunization, and reproductive health services, treatment of injuries and activation of referral system. In addition to delivering health education and awareness to IDPs to reduce their suffering.",Basic nutrition,Yes,0.973586797714233
2017008759,World Refugee Council,WORLD REFUGEE COUNCIL,"The current global refugee system is failing refugees and the states that host them, despite the often-heroic efforts of sympathetic states, international organizations, civil society, and refugees themselves. The 2016 Leaders' Summit on Refugees highlighted the fact that: no routine mechanism exists yet to facilitate the kind of voluntary responsibility-sharing for refugees…or to more comprehensively address other challenges arising from large-scale refugee crises. In response, states participating in the Summit committed themselves to …develop tools and institutional structures to improve the international architecture and lay a foundation for addressing both the immediate and the long-term challenges of managing refugee flows effectively and comprehensively. States also adopted the New York Declaration, which outlined key principles relating to large movements of refugees and migrants, and began a process to negotiate a global compact on refugees and a global compact on migration, both by mid-2018. The World Refugee Council was created to build on the momentum generated by the summit to confront the structural and political constraints of the current refugee system, to develop effective, predictable, fair, and just approaches to international cooperation, and to promote its findings globally and regionally during the negotiation of a global compact for refugees. This project, implemented by the Waterloo, Ontario-based Centre for International Governance Innovation, seeks to promote evidence-based analysis that will lead to the development of actionable recommendations aimed at transforming the refugee response system. It will facilitate dialogue between a wide range of actors on the deficiencies and limitations of the current global refugee regime, identify, develop, and propose approaches, mechanisms, innovations, and instruments to address gaps in the current regime and shortcomings in state compliance with it, and generate the necessary political support for implementation of the Council's recommendations.",Multi-hazard response preparedness,Yes,0.973523676395416
2019006855,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [ACF International]",Material relief assistance and services,Yes,0.973491132259369
2019006854,State/Prm Refugee Assistance Contract,STATE/PRM REFUGEE ASSISTANCE CONTRACT,"United States Population Migration and Refugee Assistance, Appropriation 1143.  Protection and assistance needs of refugees, migrants and conflict vicitms worldwide. [ACF International]",Material relief assistance and services,Yes,0.973491132259369
2005011187,PK: Pakistan Earthquake ERC,PK: PAKISTAN EARTHQUAKE ERC,PK: Pakistan Earthquake ERC,Relief co-ordination and support services,Yes,0.97347754240036
2005011188,PK: Pakistan Earthquake ERC,PK: PAKISTAN EARTHQUAKE ERC,PK: Pakistan Earthquake ERC,Immediate post-emergency reconstruction and rehabilitation,Yes,0.97347754240036
2018005393-1,Promotion of initiatives of self employment and improvement of economic autonomy of the rural women of the Lago Agrio canton in Sucumbíos Ecuador,PROMOTION OF INITIATIVES OF SELF EMPLOYMENT AND IMPROVEMENT OF ECONOMIC AUTONOMY OF THE RURAL WOMEN OF THE LAGO AGRIO CANTON IN SUCUMBÍOS ECUADOR,"Título completo del proyecto: Fomento de las iniciativas de autoempleo y mejora de la autonomía económica de las mujeres rurales del cantón Lago Agrio, en Sucumbíos, Ecuador :: Proyecto de mejora de la autonomía económica de las mujeres, a través de la puesta en marcha de iniciativas de emprendimiento femenino en el área rural, a través de capacitaciones técnicas, apoyo y seguimiento en sus emprendimientos y planes de viabilidad, insumos para su puesta en práctica, y un espacio donde poder desarrollar sus iniciativas de emprendimiento, y construcción de un centro de emprendimientos para mujeres en la Parroquia de Pacaycu, ubicada en un área muy impactada por la explotación petrolera y afectada por una fuerte crisis económica y social.",Employment creation,Yes,0.973460733890533
2019020020,FAO base macro grant - FY2017 Award,FAO BASE MACRO GRANT - FY2017 AWARD,FAO base macro grant - FY2017 Award,Relief co-ordination and support services,Yes,0.973442196846008
